# 044_NY_VA_Project_528A8_17_805_Replace_Main_Boilers.attrs.csv — ATTRIBUTE-tier ground truth for the ASSEMBLIES goal (mcp/scripts/assemblies-attr-eval.mjs).
#
# Authored from RENDERS (mcp/scripts/render-page-crop.mjs, 2-4x) by reading each table by eye;
# the pipeline's output for these sheets was not consulted. Where render and pipeline later
# differ, the RENDER decides. A key that looks wrong is written up in
# ASSEMBLIES_BUG_CATALOGUE.md, never edited (goals/ASSEMBLIES.md ANTI-GAMING).
# Tables drawn by seed 20260926 (reports/assemblies/tier2/01-split.json); transcription: reports/assemblies/key-work/044_NY_VA_Project_528A8_17_805_Replace_Main_Boilers.transcription.txt,
# expanded by mcp/scripts/assemblies-key-transcribe.mjs.
#
# Scope: Sheets MI-501 and MI-502 (pages 21 and 22) of the Albany VAMC main boiler replacement (Alares Architects & Engineers, with NV5 / Mabbett), the tables the second tier's seed drew for its CONDENSING_UNIT, BOILER, PUMP, FAN, UNIT_HEATER and HEAT_EXCHANGER strata.
#   044_NY_VA_Project_528A8_17_805_Replace_Main_Boilers.pdf#22 | AIR-COOLED CONDENSING UNIT SCHEDULES (ACCU) | CONDENSING_UNIT | all 1 printed row | render: page 22 crop 210,178,1330,226 at 3x in 5 tiles (MARK column repeated), notes included; second read at 4x (crop 210,232,1330,96) of the row, every cell
#   044_NY_VA_Project_528A8_17_805_Replace_Main_Boilers.pdf#21 | BOILER PLANT · FIRE TUBE STEAM BOILER SCHEDULE, PACKAGED TYPE | BOILER | all 4 printed rows | render: page 21 crop 243,142,2617,253 at 3x in 9 tiles (MARK column repeated), notes read at 2.1x (crop 243,390,1457,180); second read at 4x (crop 440,215,2420,173) of all 4 rows, every cell
#   044_NY_VA_Project_528A8_17_805_Replace_Main_Boilers.pdf#21 | GENERATOR FUEL OIL PUMP SCHEDULE | PUMP | all 1 printed row (its mark "FOP-1, 2" names two pumps, keyed as FOP-1 and FOP-2) | render: page 21 crop 1560,624,1296,206 at 3x in 5 tiles (MARK column repeated), notes included; second read at 4x (crop 1560,680,1296,76) of the row, every cell
#   044_NY_VA_Project_528A8_17_805_Replace_Main_Boilers.pdf#21 | FAN SCHEDULE | FAN | all 7 printed rows | render: page 21 crop 241,624,1241,512 at 3x in 5 tiles (MARK column repeated), notes included; second read at 4x (crop 241,700,1241,268) of all 7 rows, every cell
#   044_NY_VA_Project_528A8_17_805_Replace_Main_Boilers.pdf#21 | STEAM UNIT HEATER SCHEDULE | UNIT_HEATER | all 3 printed rows | render: page 21 crop 1560,1380,1296,325 at 3x in 5 tiles (MARK column repeated), notes included; second read at 4x (crop 1560,1500,1296,136) of all 3 rows, every cell
#   044_NY_VA_Project_528A8_17_805_Replace_Main_Boilers.pdf#22 | BOILER PLANT · ECONOMIZER SCHEDULE, FLUE GAS/FEEDWATER HEAT EXCHANGERS | HEAT_EXCHANGER | all 2 printed rows | render: page 22 crop 214,1308,1331,307 at 3x in 5 tiles (MARK column repeated) and notes at 2.5x (crop 214,1585,1331,95); second read at 4x (crop 214,1345,1331,163) of both rows, every cell
# Covered attributes: every attribute of the family's key vocabulary (assemblies-key-transcribe.mjs KEY_ATTRIBUTES),
# one line per instance x attribute. Empty value + note 'not printed' = the table has no such column;
# empty value + note 'blank cell' = the column exists but this row prints nothing. Both score 'invented' if the pipeline fills them.
# Not counted: Refrigerant data, staging, efficiencies, MCA/MOCP, boiler horsepower, steam capacity and pressures, relief and cutout settings, heating surface, the #2 oil ratings, auxiliary boiler motors, fan type/wheel/class/arrangement/diameter/efficiency, brake horsepower, motor RPM, control sequences, pressure drops, relief valve settings, and every printed column outside the family's key vocabulary (mapped "-", still typed for audit).
# 044_NY_VA_Project_528A8_17_805_Replace_Main_Boilers: 6 table(s), 19 instance(s), 309 keyed attribute value(s) (163 printed, 146 empty)
sheet,table_title,tag,family,attribute,value,unit,source_header,note
044_NY_VA_Project_528A8_17_805_Replace_Main_Boilers.pdf#22,AIR-COOLED CONDENSING UNIT SCHEDULES (ACCU),ACCU-1,CONDENSING_UNIT,building,,,,not printed
044_NY_VA_Project_528A8_17_805_Replace_Main_Boilers.pdf#22,AIR-COOLED CONDENSING UNIT SCHEDULES (ACCU),ACCU-1,CONDENSING_UNIT,floor,,,,not printed
044_NY_VA_Project_528A8_17_805_Replace_Main_Boilers.pdf#22,AIR-COOLED CONDENSING UNIT SCHEDULES (ACCU),ACCU-1,CONDENSING_UNIT,area_served,CHIEF OPERATOR OFFICE,,SERVICE: the room the unit serves,author's reading of the printed row
044_NY_VA_Project_528A8_17_805_Replace_Main_Boilers.pdf#22,AIR-COOLED CONDENSING UNIT SCHEDULES (ACCU),ACCU-1,CONDENSING_UNIT,qty,,,,not printed
044_NY_VA_Project_528A8_17_805_Replace_Main_Boilers.pdf#22,AIR-COOLED CONDENSING UNIT SCHEDULES (ACCU),ACCU-1,CONDENSING_UNIT,cfm,,cfm,,not printed
044_NY_VA_Project_528A8_17_805_Replace_Main_Boilers.pdf#22,AIR-COOLED CONDENSING UNIT SCHEDULES (ACCU),ACCU-1,CONDENSING_UNIT,cooling_mbh,12000,MBH,RATED COOLING CAPACITY (MBH),
044_NY_VA_Project_528A8_17_805_Replace_Main_Boilers.pdf#22,AIR-COOLED CONDENSING UNIT SCHEDULES (ACCU),ACCU-1,CONDENSING_UNIT,cooling_tons,,tons,,not printed
044_NY_VA_Project_528A8_17_805_Replace_Main_Boilers.pdf#22,AIR-COOLED CONDENSING UNIT SCHEDULES (ACCU),ACCU-1,CONDENSING_UNIT,heating_mbh,,MBH,,not printed
044_NY_VA_Project_528A8_17_805_Replace_Main_Boilers.pdf#22,AIR-COOLED CONDENSING UNIT SCHEDULES (ACCU),ACCU-1,CONDENSING_UNIT,hw_gpm,,gpm,,not printed
044_NY_VA_Project_528A8_17_805_Replace_Main_Boilers.pdf#22,AIR-COOLED CONDENSING UNIT SCHEDULES (ACCU),ACCU-1,CONDENSING_UNIT,hw_ewt_f,,F,,not printed
044_NY_VA_Project_528A8_17_805_Replace_Main_Boilers.pdf#22,AIR-COOLED CONDENSING UNIT SCHEDULES (ACCU),ACCU-1,CONDENSING_UNIT,hw_lwt_f,,F,,not printed
044_NY_VA_Project_528A8_17_805_Replace_Main_Boilers.pdf#22,AIR-COOLED CONDENSING UNIT SCHEDULES (ACCU),ACCU-1,CONDENSING_UNIT,chw_gpm,,gpm,,not printed
044_NY_VA_Project_528A8_17_805_Replace_Main_Boilers.pdf#22,AIR-COOLED CONDENSING UNIT SCHEDULES (ACCU),ACCU-1,CONDENSING_UNIT,chw_ewt_f,,F,,not printed
044_NY_VA_Project_528A8_17_805_Replace_Main_Boilers.pdf#22,AIR-COOLED CONDENSING UNIT SCHEDULES (ACCU),ACCU-1,CONDENSING_UNIT,chw_lwt_f,,F,,not printed
044_NY_VA_Project_528A8_17_805_Replace_Main_Boilers.pdf#22,AIR-COOLED CONDENSING UNIT SCHEDULES (ACCU),ACCU-1,CONDENSING_UNIT,motor_hp,,hp,,not printed
044_NY_VA_Project_528A8_17_805_Replace_Main_Boilers.pdf#22,AIR-COOLED CONDENSING UNIT SCHEDULES (ACCU),ACCU-1,CONDENSING_UNIT,eh_kw,,kW,,not printed
044_NY_VA_Project_528A8_17_805_Replace_Main_Boilers.pdf#22,AIR-COOLED CONDENSING UNIT SCHEDULES (ACCU),ACCU-1,CONDENSING_UNIT,conn_in,,in,,not printed
044_NY_VA_Project_528A8_17_805_Replace_Main_Boilers.pdf#22,AIR-COOLED CONDENSING UNIT SCHEDULES (ACCU),ACCU-1,CONDENSING_UNIT,bas_interface,,,,not printed
044_NY_VA_Project_528A8_17_805_Replace_Main_Boilers.pdf#22,AIR-COOLED CONDENSING UNIT SCHEDULES (ACCU),ACCU-1,CONDENSING_UNIT,volts,208,V,"ELECTRICAL DATA, first cell: volts",author's reading of the printed row
044_NY_VA_Project_528A8_17_805_Replace_Main_Boilers.pdf#22,AIR-COOLED CONDENSING UNIT SCHEDULES (ACCU),ACCU-1,CONDENSING_UNIT,phase,1,,"ELECTRICAL DATA, second cell: phase",author's reading of the printed row
044_NY_VA_Project_528A8_17_805_Replace_Main_Boilers.pdf#21,"BOILER PLANT · FIRE TUBE STEAM BOILER SCHEDULE, PACKAGED TYPE",B-1,BOILER,building,,,,not printed
044_NY_VA_Project_528A8_17_805_Replace_Main_Boilers.pdf#21,"BOILER PLANT · FIRE TUBE STEAM BOILER SCHEDULE, PACKAGED TYPE",B-1,BOILER,floor,,,,not printed
044_NY_VA_Project_528A8_17_805_Replace_Main_Boilers.pdf#21,"BOILER PLANT · FIRE TUBE STEAM BOILER SCHEDULE, PACKAGED TYPE",B-1,BOILER,area_served,HOSPITAL,,AREA AND/OR BLDG SERVED,
044_NY_VA_Project_528A8_17_805_Replace_Main_Boilers.pdf#21,"BOILER PLANT · FIRE TUBE STEAM BOILER SCHEDULE, PACKAGED TYPE",B-1,BOILER,qty,,,,not printed
044_NY_VA_Project_528A8_17_805_Replace_Main_Boilers.pdf#21,"BOILER PLANT · FIRE TUBE STEAM BOILER SCHEDULE, PACKAGED TYPE",B-1,BOILER,fuel,dual_fuel,,NATURAL GAS / # 2 OIL,every row prints both a NATURAL GAS and a # 2 OIL input/output block
044_NY_VA_Project_528A8_17_805_Replace_Main_Boilers.pdf#21,"BOILER PLANT · FIRE TUBE STEAM BOILER SCHEDULE, PACKAGED TYPE",B-1,BOILER,input_mbh,24494,MBH,NATURAL GAS / INPUT / MBH: the first-listed fuel's rating,"printed '24,494'; author's reading of the printed row"
044_NY_VA_Project_528A8_17_805_Replace_Main_Boilers.pdf#21,"BOILER PLANT · FIRE TUBE STEAM BOILER SCHEDULE, PACKAGED TYPE",B-1,BOILER,output_mbh,20085,MBH,NATURAL GAS / OUTPUT / MBH: the first-listed fuel's rating,author's reading of the printed row
044_NY_VA_Project_528A8_17_805_Replace_Main_Boilers.pdf#21,"BOILER PLANT · FIRE TUBE STEAM BOILER SCHEDULE, PACKAGED TYPE",B-1,BOILER,gpm,,gpm,,not printed
044_NY_VA_Project_528A8_17_805_Replace_Main_Boilers.pdf#21,"BOILER PLANT · FIRE TUBE STEAM BOILER SCHEDULE, PACKAGED TYPE",B-1,BOILER,ewt_f,,F,,not printed
044_NY_VA_Project_528A8_17_805_Replace_Main_Boilers.pdf#21,"BOILER PLANT · FIRE TUBE STEAM BOILER SCHEDULE, PACKAGED TYPE",B-1,BOILER,lwt_f,,F,,not printed
044_NY_VA_Project_528A8_17_805_Replace_Main_Boilers.pdf#21,"BOILER PLANT · FIRE TUBE STEAM BOILER SCHEDULE, PACKAGED TYPE",B-1,BOILER,eh_kw,,kW,,not printed
044_NY_VA_Project_528A8_17_805_Replace_Main_Boilers.pdf#21,"BOILER PLANT · FIRE TUBE STEAM BOILER SCHEDULE, PACKAGED TYPE",B-1,BOILER,conn_in,,in,,not printed
044_NY_VA_Project_528A8_17_805_Replace_Main_Boilers.pdf#21,"BOILER PLANT · FIRE TUBE STEAM BOILER SCHEDULE, PACKAGED TYPE",B-1,BOILER,bas_interface,,,,not printed
044_NY_VA_Project_528A8_17_805_Replace_Main_Boilers.pdf#21,"BOILER PLANT · FIRE TUBE STEAM BOILER SCHEDULE, PACKAGED TYPE",B-1,BOILER,volts,460,V,FAN MOTOR / VOLT: the boiler's single-point power (note 11); every motor prints 460 V,author's reading of the printed row
044_NY_VA_Project_528A8_17_805_Replace_Main_Boilers.pdf#21,"BOILER PLANT · FIRE TUBE STEAM BOILER SCHEDULE, PACKAGED TYPE",B-1,BOILER,phase,3,,FAN MOTOR / PHASE: the boiler's single-point power (note 11); every motor prints 3 phase,author's reading of the printed row
044_NY_VA_Project_528A8_17_805_Replace_Main_Boilers.pdf#21,"BOILER PLANT · FIRE TUBE STEAM BOILER SCHEDULE, PACKAGED TYPE",B-2,BOILER,building,,,,not printed
