sheet,tag,role,in_table,note
049_IL_VA_Solicitation_36C77623B0051_Expand_Sterile.pdf#10,CO,plan,false,"Cleanout (generic), repeatable mark; plain token 'CO', 13 occurrences, each with leader line to a small cleanout symbol; verified visually and confirmed no adjacent dash/suffix."
049_IL_VA_Solicitation_36C77623B0051_Expand_Sterile.pdf#10,EE-1,plan,false,"Emergency eyewash/shower type 1, repeatable mark; single merged token 'EE-1', 5 occurrences, verified visually with leader line to symbol."
049_IL_VA_Solicitation_36C77623B0051_Expand_Sterile.pdf#10,FCO-1,plan,false,"Floor cleanout type 1, repeatable schedule mark. Merged single text token 'FCO-1', ~20 occurrences on plan (leader lines to small circle/square symbols)."
049_IL_VA_Solicitation_36C77623B0051_Expand_Sterile.pdf#10,FCO-E,plan,false,"Existing floor cleanout, repeatable mark. Extracted as three adjacent tokens 'FCO'+'-'+'E' (hyphen/letter split from suffix font); verified via coordinate adjacency, 11 occurrences."
049_IL_VA_Solicitation_36C77623B0051_Expand_Sterile.pdf#10,FD,plan,false,"Floor drain (new/generic), repeatable mark. 7 occurrences that are plain 'FD' with no trailing dash+letter/number (verified by checking for adjacent '-' token at matching y0/x0+~25pt; these had none)."
049_IL_VA_Solicitation_36C77623B0051_Expand_Sterile.pdf#10,FD-1,plan,false,"Floor drain type 1, repeatable mark; extracted as single merged token 'FD-1', 5 occurrences."
049_IL_VA_Solicitation_36C77623B0051_Expand_Sterile.pdf#10,FD-2,plan,false,"Floor drain type 2, repeatable mark; single merged token 'FD-2', 1 occurrence."
049_IL_VA_Solicitation_36C77623B0051_Expand_Sterile.pdf#10,FD-E,plan,false,"Existing floor drain, repeatable mark. 11 occurrences extracted as split tokens 'FD'+'-'+'E' verified by coordinate adjacency (dash ~24.5pt right of 'FD', 'E' ~6pt further right, same y0)."
049_IL_VA_Solicitation_36C77623B0051_Expand_Sterile.pdf#10,FS-1,plan,false,"Floor sink type 1, repeatable mark; single merged token 'FS-1', 26 occurrences (heavily used in sterile-processing wash areas)."
049_IL_VA_Solicitation_36C77623B0051_Expand_Sterile.pdf#10,HB-1,plan,false,"Hose bibb type 1, repeatable mark; single merged token 'HB-1', 1 occurrence."
049_IL_VA_Solicitation_36C77623B0051_Expand_Sterile.pdf#10,L-1,plan,false,"Lavatory type 1, repeatable mark; single merged token 'L-1', 5 occurrences."
